Date,Average Temperature,Total Precipitation(in)
19480502,57.041666666666664,0.16999999999999998
19480503,58,0.5
19480504,59.375,0.12
19480505,56.833333333333336,0.7000000000000001
19480506,56.666666666666664,0
19480507,55,0.7799999999999999
19480508,57.958333333333336,0
19480509,65.875,0
19480510,75.70833333333333,0
19480511,78.70833333333333,0
19480512,75.95833333333333,0.03
19480513,68.41666666666667,2.59
19480514,62.041666666666664,0.16
19480515,64.58333333333333,0
19480516,65.33333333333333,0.22000000000000003
19480517,67.70833333333333,1.04
19480518,64.04166666666667,0
19480519,61.541666666666664,0
19480520,59.416666666666664,0
19480521,69.75,0
19480522,59.5,0
19480523,66.04166666666667,0
19480524,68.66666666666667,0
19480525,67.66666666666667,0
19480526,63.458333333333336,0
19480527,66.75,0
19480528,71.5,0
19480529,71.79166666666667,0
19480530,70.20833333333333,1.5999999999999999
19480531,69.54166666666667,0.01
19480601,70.58333333333333,0
19480602,72.04166666666667,0
19480603,64.29166666666667,0.02
19480604,66.29166666666667,0.09
19480605,70.75,0
19480606,68.04166666666667,0
19480607,72.25,1.04
19480608,73.70833333333333,0
19480609,67.20833333333333,0
19480610,70.25,0
19480611,73.375,0
19480612,77.83333333333333,0
19480613,75.125,0
19480614,72.875,0
19480615,76.16666666666667,0
19480616,64.16666666666667,1.0700000000000003
19480617,67.125,0
19480618,70.95833333333333,0.44
19480619,75,1.63
19480620,68.45833333333333,0.55
19480621,70.66666666666667,0
19480622,74.33333333333333,0
19480623,76,0
19480624,81.29166666666667,0.1
19480625,80.625,0
19480626,82.08333333333333,0
19480627,82.58333333333333,0
19480628,83.625,0
19480629,84.25,0.32
19480630,79.54166666666667,0.04
19480701,76.16666666666667,0.17
19480702,72.75,0
19480703,77.29166666666667,0
19480704,81.04166666666667,0
19480705,83.95833333333333,0
19480706,80.70833333333333,0.12000000000000001
19480707,70.33333333333333,0
19480708,71.91666666666667,0
19480709,72.875,0
19480710,74.95833333333333,0
19480711,78.08333333333333,0
19480712,80.625,0
19480713,80,0.55
19480714,74.83333333333333,1.07
19480715,73.91666666666667,0.04
19480716,73.375,0
19480717,78.33333333333333,0.05
19480718,82.08333333333333,0
19480719,80.04166666666667,0.2
19480720,80.83333333333333,0
19480721,82.95833333333333,0
19480722,84.33333333333333,0
19480723,79.54166666666667,0.12
19480724,77.83333333333333,0
19480725,75.79166666666667,0
19480726,78.125,0
19480727,80.08333333333333,0.56
19480728,78.66666666666667,0.09000000000000001
19480729,80,0
19480730,80.83333333333333,0
19480731,79.04166666666667,1.46
19480801,70.58333333333333,2.84
19480802,75.70833333333333,0
19480803,75.29166666666667,0.29000000000000004
19480804,71.70833333333333,1.2700000000000002
19480805,71.08333333333333,0
19480806,67.95833333333333,0
19480807,70.95833333333333,0
19480808,72.5,0
19480809,72.58333333333333,0
19480810,72.16666666666667,0
19480811,74,1.7100000000000002
19480812,73.45833333333333,0.79
19480813,74.41666666666667,0
19480814,72.66666666666667,0
19480815,74.125,0
19480816,74.125,0
19480817,71.5,0
19480818,74,0.37
19480819,71.20833333333333,1.11
19480820,72.79166666666667,0.26
19480821,74.33333333333333,0
19480822,73.83333333333333,0
19480823,76.125,0
19480824,78.75,0
19480825,81.91666666666667,0
19480826,86.16666666666667,0
19480827,87,0
19480828,87.08333333333333,0
19480829,84.70833333333333,0
19480830,79.625,0.36
19480831,74.16666666666667,0
19480901,66.08333333333333,0
19480902,66.25,0
19480903,71.125,0
19480904,74.45833333333333,0
19480905,75.91666666666667,0
19480906,74.41666666666667,0
19480907,74.16666666666667,0.21
19480908,75.75,0
19480909,77.70833333333333,0.32
19480910,67.29166666666667,0.7000000000000001
19480911,69.5,0
19480912,73.875,0
19480913,77.29166666666667,0
19480914,75.54166666666667,0
19480915,66.25,0
19480916,65.95833333333333,0
19480917,69.125,0
19480918,75.375,0
19480919,75.5,0.25
19480920,77.16666666666667,0.01
19480921,66.95833333333333,0.8700000000000001
19480922,59.916666666666664,0
19480923,59.375,0
19480924,60.166666666666664,0
19480925,59.708333333333336,0
19480926,59.92,0
19480927,62.666666666666664,0
19480928,62.875,0
19480929,66.79166666666667,0
19480930,69.33333333333333,0.83
19481001,70.875,0
19481002,67.91666666666667,0
19481003,61.833333333333336,0
19481004,53.166666666666664,0
19481005,49.833333333333336,1.8400000000000003
19481006,54.666666666666664,0.01
19481007,60.625,0
19481008,60.708333333333336,0.25
19481009,57.916666666666664,0
19481010,64.83333333333333,0
19481011,63.416666666666664,0
19481012,61.833333333333336,0
19481013,57.916666666666664,0.04
19481014,54.208333333333336,0.01
19481015,55,0
19481016,55.125,0
19481017,63.416666666666664,0.03
19481018,43.666666666666664,0.5700000000000001
19481019,45.041666666666664,0
19481020,48.083333333333336,0
19481021,45,0
19481022,48.625,0
19481023,52.125,0.33
19481024,56.125,0
19481025,56.875,0
19481026,55.583333333333336,0
19481027,56.166666666666664,0
19481028,53.833333333333336,0
19481029,56.416666666666664,0
19481030,51.25,0
19481031,52.333333333333336,0
19481101,60.291666666666664,0.03
19481102,54.458333333333336,0
19481103,54.083333333333336,0.22
19481104,64.82608695652173,0.01
19481105,67.41666666666667,0
19481106,72.04166666666667,1.5299999999999998
19481107,56.208333333333336,0.22
19481108,50.5,0
19481109,52.833333333333336,0
19481110,55.958333333333336,0.01
19481111,46,0.01
19481112,47.458333333333336,0
19481113,51.416666666666664,0.19000000000000003
19481114,46.333333333333336,0
19481115,48.208333333333336,0
19481116,47.125,0
19481117,54.291666666666664,0.06999999999999999
19481118,50.541666666666664,0
19481119,57.083333333333336,0.18
19481120,63.916666666666664,0.01
19481121,49.958333333333336,0
19481122,50,0.1
19481123,46.833333333333336,0.03
19481124,44.5,0.37
19481125,45.041666666666664,0.55
19481126,47.458333333333336,0
19481127,53.333333333333336,0.6200000000000001
19481128,40.166666666666664,1.12
19481129,40.375,0.7400000000000001
19481130,40.541666666666664,0
19481201,41.333333333333336,0
19481202,40.125,0
19481203,46.708333333333336,0.6100000000000001
19481204,52.708333333333336,0.97
19481205,47.791666666666664,0
19481206,53.625,0
19481207,45.75,0
19481208,48.041666666666664,0
19481209,38.458333333333336,0
19481210,35.625,0
19481211,33.666666666666664,0
19481212,45.583333333333336,0.01
19481213,54.75,0
19481214,53.083333333333336,0
19481215,37.166666666666664,0.9400000000000002
19481216,38.791666666666664,0.33000000000000007
19481217,43.333333333333336,0
19481218,35.791666666666664,0
19481219,31.041666666666668,0.47000000000000003
19481220,32.25,0
19481221,39.958333333333336,0
19481222,41.25,0
19481223,36.25,0
19481224,31.416666666666668,0
19481225,28.125,0
19481226,19.458333333333332,0
19481227,26.166666666666668,0
19481228,34.125,0
19481229,46.833333333333336,0.31
19481230,43.958333333333336,1.05
19481231,35.125,0
19490101,38.708333333333336,0
19490102,34.75,0
19490103,37.583333333333336,0
19490104,39,0.01
19490105,43.416666666666664,1.4200000000000002
19490106,47.625,0.11000000000000001
19490107,45.458333333333336,0
19490108,48.666666666666664,0
19490109,47.375,0
19490110,47.916666666666664,0
19490111,46.833333333333336,0.01
19490112,36.125,0.11
19490113,40.5,0
19490114,42.458333333333336,0
19490115,36.958333333333336,0
19490116,48.333333333333336,0
19490117,53.5,0
19490118,44.916666666666664,0.01
19490119,52.166666666666664,0
19490120,36.416666666666664,0
19490121,34.541666666666664,0.99
19490122,44.416666666666664,0.33
19490123,37.25,0.18000000000000002
19490124,47.333333333333336,0.12000000000000001
19490125,50.875,0.02
19490126,40.791666666666664,0.3400000000000001
19490127,40.875,0.31000000000000005
19490128,49.833333333333336,0.34
19490129,38.625,0
19490130,25.125,0
19490131,29.333333333333332,0.78
19490201,33.833333333333336,0
19490202,32,0
19490203,33.5,0
19490204,41.916666666666664,0.39
19490205,40.416666666666664,0
19490206,37.166666666666664,0
19490207,43.333333333333336,0.35000000000000003
19490208,43.958333333333336,0
19490209,53.5,0
19490210,37.75,0.23
19490211,32.125,0
19490212,38.458333333333336,0
19490213,56.166666666666664,0
19490214,58.458333333333336,0.13999999999999999
19490215,63.75,0.16000000000000003
19490216,45.416666666666664,0.33999999999999997
19490217,41.666666666666664,0
19490218,41.166666666666664,0
19490219,50.666666666666664,0.2
19490220,55.166666666666664,0.09
19490221,41.75,0
19490222,43.958333333333336,0.24
19490223,47.25,0
19490224,45.125,0
19490225,47.625,0.01
19490226,39.458333333333336,0
19490227,37.083333333333336,0.01
19490228,32.75,0.52
19490301,29.625,0
19490302,34.041666666666664,0
19490303,37.958333333333336,0
19490304,39.791666666666664,0
19490305,51.458333333333336,0
19490306,53.5,0
19490307,34.958333333333336,0
19490308,40.916666666666664,0
19490309,45.583333333333336,0
19490310,44.916666666666664,0.2
19490311,39.833333333333336,0.1
19490312,35.791666666666664,0
19490313,39.541666666666664,0
19490314,43.916666666666664,0
19490315,35.75,0.01
19490316,34.125,0
19490317,42.375,0
19490318,37.541666666666664,0.7400000000000001
19490319,32.375,0
19490320,37.5,0
19490321,49.583333333333336,0
19490322,59.5,0.47
19490323,59.75,0.8200000000000001
19490324,54.333333333333336,0
19490325,53.541666666666664,0.29000000000000004
19490326,60.625,0.04
19490327,71.04166666666667,0.06999999999999999
19490328,60.083333333333336,0.01
19490329,61.916666666666664,0
19490330,67,0
19490331,51.125,0.6699999999999999
19490401,44.5,0.03
19490402,48,0
19490403,52.083333333333336,0
19490404,51.666666666666664,0.06
19490405,48.5,0.41000000000000003
19490406,51.041666666666664,0.23
19490407,50.541666666666664,0.33999999999999997
19490408,49.041666666666664,0
19490409,50.333333333333336,0
19490410,51.041666666666664,0
19490411,52.791666666666664,0
19490412,58.291666666666664,0
19490413,57.208333333333336,0.23000000000000004
19490414,64.16666666666667,0
19490415,67.875,0
19490416,46.875,0
19490417,48.083333333333336,0
19490418,51.458333333333336,0.39
19490419,49.291666666666664,0
19490420,54.5,0
19490421,63.291666666666664,0
19490422,59.375,0.23000000000000004
19490423,62.916666666666664,0
19490424,55.26086956521739,0
19490425,53.5,0
19490426,65.25,0
19490427,66.5,0.02
19490428,59.375,0
19490429,53.875,0
19490430,59.041666666666664,0
19490501,66.66666666666667,0.02
19490502,68.83333333333333,1.1800000000000002
19490503,68.95833333333333,0.18000000000000002
19490504,71.45833333333333,0
19490505,74.625,0
19490506,77.79166666666667,0.22
19490507,74.95833333333333,0.08
19490508,62.875,0
19490509,63.625,0.16
19490510,60.625,0
19490511,51.75,0.13
19490512,57.833333333333336,0
19490513,60.875,0
19490514,66.54166666666667,0
19490515,67.91666666666667,1.28
19490516,63.041666666666664,0
19490517,67.66666666666667,0
19490518,73.41666666666667,0
19490519,76.33333333333333,0
19490520,68.95833333333333,0
19490521,59.416666666666664,0
19490522,64.08333333333333,1.87
19490523,69.79166666666667,0.55
19490524,69.66666666666667,0.33
19490525,61.791666666666664,0.05
19490526,57.041666666666664,0.13
19490527,57.708333333333336,0
19490528,58.791666666666664,0.15
19490529,59.625,0
19490530,61.541666666666664,0
19490531,67.66666666666667,0
19490601,69.16666666666667,0
19490602,67.25,0
19490603,66.33333333333333,0
19490604,69.20833333333333,0
19490605,75.54166666666667,0
19490606,77.41666666666667,0
19490607,73.54166666666667,0
19490608,65.54166666666667,0
19490609,65.45833333333333,0
19490610,68.875,0
19490611,75.125,0
19490612,78.45833333333333,0
19490613,77.54166666666667,0
19490614,77.83333333333333,0
19490615,75.66666666666667,0.25
19490616,72.91666666666667,0.49
19490617,72.91666666666667,0.45999999999999996
19490618,73.20833333333333,0.54
19490619,75.70833333333333,0
19490620,78.95833333333333,0.02
19490621,82.875,0
19490622,82,0.02
19490623,77.5,0
19490624,79.125,0
19490625,83.375,0
19490626,85.66666666666667,0
19490627,84.83333333333333,0
19490628,76.08333333333333,0.04
19490629,70.91666666666667,0.6000000000000001
19490630,72.04166666666667,0
19490701,71.70833333333333,0
19490702,77.83333333333333,0
19490703,80.79166666666667,0
19490704,83.16666666666667,0
19490705,86.45833333333333,0
19490706,86.58333333333333,0.08
19490707,73.875,0.02
19490708,75.16666666666667,0
19490709,74.79166666666667,0
19490710,76.25,0
19490711,78.41666666666667,0
19490712,75.875,1.5600000000000005
19490713,76.25,0.12
19490714,78.125,0.91
19490715,77.33333333333333,0.6699999999999999
19490716,77.58333333333333,0.13999999999999999
19490717,78.45833333333333,0.46
19490718,81.45833333333333,0
19490719,80.91666666666667,0
19490720,82.29166666666667,0
19490721,81.75,0
19490722,84.29166666666667,0
19490723,84.75,0
19490724,79.20833333333333,0
19490725,83.91666666666667,0
19490726,85.95833333333333,0
19490727,86.79166666666667,0
19490728,87.58333333333333,0
19490729,88.08333333333333,0
19490730,84.54166666666667,0.23
19490731,77.625,0.03
19490801,76.375,0
19490802,79.16666666666667,0
19490803,78.58333333333333,1.1400000000000001
19490804,79.33333333333333,0
19490805,78.41666666666667,0.18
19490806,78.33333333333333,0
19490807,79.66666666666667,0
19490808,80.125,0
19490809,83.66666666666667,0
19490810,85.54166666666667,0
19490811,86.25,0
19490812,83,0.91
19490813,78.33333333333333,0.02
19490814,76.20833333333333,0
19490815,72.41666666666667,0.07
19490816,75.95833333333333,0
19490817,75.04166666666667,0
19490818,69.66666666666667,0.7900000000000001
19490819,72.66666666666667,0
19490820,66.125,0
19490821,68.83333333333333,0
19490822,70.91666666666667,0
19490823,74.08333333333333,0
19490824,78.375,0
19490825,74.95833333333333,0
19490826,76.08333333333333,0
19490827,81.45833333333333,0
19490828,77.95833333333333,0.8500000000000001
19490829,77.04166666666667,0.12999999999999998
19490830,76.5,0
19490831,74.08695652173913,0
19490901,72.91304347826087,0
19490902,66.29166666666667,0
19490903,68.25,0
19490904,72.41666666666667,0
19490905,76.20833333333333,0
19490906,76.91666666666667,0
19490907,63.416666666666664,0.04
19490908,66.79166666666667,0.01
19490909,62.5,0
19490910,61.875,0
19490911,63.166666666666664,0
19490912,66.75,0.03
19490913,73.16666666666667,0.8300000000000001
19490914,73.79166666666667,0.25
19490915,72.91666666666667,0
19490916,66.70833333333333,0.11000000000000001
19490917,69.29166666666667,0
19490918,72.29166666666667,0.31
19490919,74.875,0
19490920,66.45833333333333,0
19490921,63.25,0
19490922,67.45833333333333,0.91
19490923,61,0.32000000000000006
19490924,58.041666666666664,0
19490925,57.56,0
19490926,58.708333333333336,0
19490927,60.208333333333336,0.02
19490928,67.45833333333333,0.03
19490929,58.166666666666664,0.63
19490930,57.208333333333336,0
19491001,62.166666666666664,0
19491002,60.666666666666664,0
19491003,60.708333333333336,0
19491004,66.70833333333333,0
19491005,69.54166666666667,0
19491006,69.20833333333333,0
19491007,70.04166666666667,0.11
19491008,71.875,0
19491009,73.29166666666667,0
19491010,74.79166666666667,0
19491011,74.25,0
19491012,73.875,0
19491013,60.666666666666664,0.01
19491014,60.916666666666664,0.17
19491015,65.04166666666667,0
19491016,58.791666666666664,0
19491017,56.416666666666664,0
19491018,60.708333333333336,0
19491019,61.833333333333336,0
19491020,60.25,0
19491021,62.5,0
19491022,66.66666666666667,0.02
19491023,60.25,0
19491024,57.583333333333336,0
19491025,51.333333333333336,0.22
19491026,56,0.43999999999999995
19491027,49.291666666666664,0
19491028,48.208333333333336,1.34
19491029,55.458333333333336,0.43000000000000005
19491030,59.541666666666664,0.17
19491031,61.375,0.35000000000000003
19491101,47.333333333333336,0.31999999999999995
19491102,49.541666666666664,0
19491103,48.291666666666664,0
19491104,46.583333333333336,0
19491105,44.166666666666664,0
19491106,42.791666666666664,0
19491107,54.041666666666664,0
19491108,58.416666666666664,0
19491109,57.666666666666664,0
19491110,58.75,0
19491111,59.708333333333336,0
19491112,59.375,0
19491113,62.291666666666664,0.28
19491114,58.125,0.28
19491115,51.583333333333336,0
19491116,46.583333333333336,0
19491117,41.25,0
19491118,40.916666666666664,0
19491119,42.708333333333336,0
19491120,54.083333333333336,0
19491121,45.791666666666664,0
19491122,33.583333333333336,0
19491123,41.916666666666664,0
19491124,47.333333333333336,0
19491125,44.375,0.02
19491126,34,0
19491127,38.791666666666664,0
19491128,36.791666666666664,0.13
19491129,47.916666666666664,0.19
19491130,48.875,0
19491201,41.75,0
19491202,41.375,0.01
19491203,34.875,0
19491204,39,0.01
19491205,39.25,0
19491206,40.166666666666664,0
19491207,49.041666666666664,0.03
19491208,37.625,0
19491209,31.541666666666668,0
19491210,34.541666666666664,0
19491211,38.708333333333336,0.09000000000000001
19491212,49.833333333333336,0.23000000000000004
19491213,48.958333333333336,0.30000000000000004
19491214,36.375,0
